Name,KMeans_Ab10,KMeans_BChrom,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,elev,srad,wind,vapr,sq1_simp,sq2_simp,sq3_simp,sq4_simp,sq5_simp,sq6_simp,S3_5366715,S3_5366738,S3_211286197,S4_248470517,S6_124809142
13S022101.SW,0,0,0.0174144,-0.0424956,0.00255709,0.00157079,-0.0186214,0.00299918,-0.0092186,-0.0146061,-0.0116147,0.00572779,22.85833359,1.845833182,272,49.5,11,51.32897949,122.75,38.5,108.5,38.5,17.41875076,43.16925812,853.5129395,33.04999924,-7.300000191,40.34999847,22.09166718,1.845833182,1609,19010.6875,3.44166670258333,0.777083334916667,1,1,1,1,Good,1,0,0,1,0,0
13S022201.SW,0,0,0.019687,-0.043456,0.00266587,0.00886891,-0.0244505,0.00547742,-0.0110465,-0.0198734,-0.0252094,0.0136181,31.60000038,12.7541666,261.5,33.25,2,46.82492447,87.5,16,60,85.25,17.15833282,46.37398148,780.6939697,41.375,4.375,37,14.09583378,24.97083282,387.75,19570.875,2.71666665883333,0.904791678083333,2,1,1,1,Good,1,0,0,0,0,0
13S023005.SW,0,0,0.0186403,-0.0411497,-0.00142353,0.00949822,-0.0229846,0.00228649,-0.00913234,-0.0244623,-0.0233831,0.014106,21.31666565,0.483333349,279.25,54,11,58.64167404,134.75,35.25,121.25,35.5,18.16666794,43.64366531,850.8982544,32.32500076,-9.300000191,41.625,21.09166718,2.183333397,1804.5,18527.375,3.53125003966667,0.728333324166667,2,1,1,1,Good,1,1,2,0,0,0
13S023010.SW,0,0,0.0185083,-0.0410073,0.000782631,0.00637104,-0.0216153,0.0029499,-0.00660939,-0.0191682,-0.0238002,0.0178437,21.31666565,0.483333349,279.25,54,11,58.64167404,134.75,35.25,121.25,35.5,18.16666794,43.64366531,850.8982544,32.32500076,-9.300000191,41.625,21.09166718,2.183333397,1804.5,18527.375,3.53125003966667,0.728333324166667,2,1,1,1,Good,1,0,0,0,0,0
13S023401.SW,0,1,0.0199306,-0.00250561,-0.000159152,0.0101498,0.00609095,-0.00978806,0.0281264,0.00633042,0.0354749,0.0353367,20.16250038,8.545833588,705.25,174.25,11,94.06004333,434,39.25,397,98.75,18.41041565,58.2148056,476.3072815,30.125,-1.5,31.625,19.52083206,14.14166641,2253.5,18073.2708333333,3.02291665466667,0.773333330916667,1,1,2,1,Good,1,0,1,0,1,1
13S023402.SW,0,0,0.0215332,0.00597619,0.000975484,0.00165998,-0.000774163,-0.00452601,0.0208537,0.00390314,0.0259683,0.0314071,20.16250038,8.545833588,705.25,174.25,11,94.06004333,434,39.25,397,98.75,18.41041565,58.2148056,476.3072815,30.125,-1.5,31.625,19.52083206,14.14166641,2253.5,18073.2708333333,3.02291665466667,0.773333330916667,1,1,2,1,Good,1,1,0,0,0,0
13S023806.SW,0,0,0.0180482,-0.0415017,0.000834262,0.00722656,-0.0201824,0.0032374,-0.0081,-0.0184443,-0.0169168,0.010896,23.5625,2.3125,264.25,48.25,11.25,50.79954529,118.75,38.75,103.75,38.75,17.21458435,42.82247162,862.8405151,33.75,-6.449999809,40.20000076,22.71250153,3.699999809,1594.25,19138.2916666667,3.43125003591667,0.779166673666667,1,1,1,1,Good,1,0,0,0,0,0
13S024401.SW,0,0,0.0199897,-0.042128,0.000819837,0.0116954,-0.0217491,0.00136637,-0.0106955,-0.0249443,-0.0214177,0.0153523,20.78750038,0.224999994,405,68.5,19.25,48.81445313,179.25,64.5,162.25,64.5,16.60416794,42.76656723,834.2924805,30.92499924,-7.900000095,38.82500076,19.81666756,0.224999994,2086.25,18801.4375,4.01249994841667,0.699999995583333,1,1,1,1,Good,1,0,0,0,0,0
13S024705.SW,0,1,0.020128,-0.0452524,0.00288862,0.00513683,-0.0226193,0.00431073,-0.0136296,-0.0163764,-0.0102885,0.00959218,21.31666565,0.483333349,279.25,54,11,58.64167404,134.75,35.25,121.25,35.5,18.16666794,43.64366531,850.8982544,32.32500076,-9.300000191,41.625,21.09166718,2.183333397,1804.5,18527.375,3.53125003966667,0.728333324166667,2,1,1,1,Good,1,0,1,0,1,1
13S024802.SW,0,0,0.0200917,-0.0429225,-0.000125721,0.010831,-0.0240332,0.00328392,-0.0106301,-0.0269838,-0.0254963,0.018434,22.84166718,1.608333349,219.75,34,6,42.19387817,86.75,27,68,46.5,17.58333397,43.3087616,862.0203247,33.625,-6.974999905,40.59999847,22.15416718,15.72916698,1717.75,18792.0416666667,2.99583329758333,0.61270831775,2,1,1,1,Good,1,0,0,0,0,0
13S025103.SW,0,0,0.0202505,-0.0414877,0.00167278,0.0105568,-0.023629,0.0032911,-0.0053888,-0.0259209,-0.0256123,0.0157225,22.52499962,0.962499976,213.75,31.75,6,38.92002487,80.75,28,63.75,46.75,16.62708282,41.56770706,873.814209,32.92500305,-7.074999809,40,21.77916718,15.47916603,1735.25,18631.375,2.96666663883333,0.602708327166667,2,1,1,1,Good,1,0,0,1,0,0
13S025207.SW,0,0,0.0197298,-0.0446589,0.00173517,0.009215,-0.0240035,0.00530713,-0.0108634,-0.0231244,-0.0223909,0.00731667,22.09166718,1.741666675,259.5,42,7,46.4588089,108.25,28.75,85.25,57,17.14166641,43.7570076,829.046814,32.5,-6.675000191,39.17499924,21.57916641,14.99166679,1883.75,18944.8333333333,3.18541663875,0.5858333335,2,1,1,1,Good,1,0,0,0,0,0
13S025601.SW,0,1,0.019927,-0.0423002,0.00183309,0.00269574,-0.0204127,0.00313608,-0.0104036,-0.0135722,-0.00883467,0.00710221,16.03750038,-3.349999905,524.75,80.25,28.75,33.73064041,194.5,88,171.75,116.75,16.52708435,42.18777847,796.3326416,26.57500076,-12.60000038,39.17499924,15.98333359,8.925000191,2412.75,18114.6875,3.45416661108333,0.644166668333333,1,1,2,1,Good,1,0,1,0,0,1
13S026905.SW,0,0,0.00883221,-0.0313609,0.0046672,-0.0257413,-0.00577874,0.00960686,-0.0160745,0.0106767,0.0262272,-0.0243313,21.31666565,0.483333349,279.25,54,11,58.64167404,134.75,35.25,121.25,35.5,18.16666794,43.64366531,850.8982544,32.32500076,-9.300000191,41.625,21.09166718,2.183333397,1804.5,18527.375,3.53125003966667,0.728333324166667,2,1,1,1,Good,1,0,0,0,0,0
13S027001.SW,0,0,0.00896218,-0.0217976,-0.00227774,0.00412499,-0.00574913,0.00841312,0.00118798,0.00276164,-0.0286227,0.01462,22.62083244,0.537500024,225.5,33.5,8.25,39.9145546,86.5,32.25,69.25,48.25,17.23749924,42.01699066,896.8266602,33.17499924,-7.850000381,41.02500153,19.92499924,15.39999962,1745,18452.4166666667,2.80208331333333,0.65499999875,1,1,3,1,Good,1,0,0,0,0,0
13S027305.SW,0,0,0.0195346,-0.0429611,0.00219129,0.00724462,-0.0188164,0.00253937,-0.0122162,-0.0217887,-0.0206179,0.00959164,18.61666679,-2.495833397,330.75,55.5,14,46.04351044,141,46.5,132.5,46.5,18.03333282,42.75812149,853.8711548,29.39999962,-12.77499962,42.17499924,18.03750038,-2.495833397,2117,18188.7083333333,3.86249997225,0.646874989083333,1,1,1,1,Good,1,1,0,0,0,0
13S027404.SW,0,0,0.0204092,-0.0432985,0.00266933,0.00485556,-0.0179465,0.00577484,-0.00992,-0.0165872,-0.0137386,0.00796721,21.31666565,0.483333349,279.25,54,11,58.64167404,134.75,35.25,121.25,35.5,18.16666794,43.64366531,850.8982544,32.32500076,-9.300000191,41.625,21.09166718,2.183333397,1804.5,18527.375,3.53125003966667,0.728333324166667,2,1,1,1,Good,1,2,0,0,0,0
13S027802.SW,1,0,0.020238,-0.0436621,0.000847261,0.00865548,-0.0241618,0.00341693,-0.0107759,-0.0278763,-0.027409,0.0155695,22.19583321,0.787499964,228,33,6,38.68605804,84.5,27.75,66.5,52.75,16.84583282,42.08837509,868.5080566,32.79999924,-7.224999905,40.02500153,21.49583435,15.07916641,1853,18573.1458333333,3.02499997616667,0.577499995583333,1,1,1,1,Good,1,0,0,2,1,0
13S028401.SW,0,0,0.0202609,-0.0409028,0.00177124,0.0114035,-0.0208248,0.00317445,-0.00995025,-0.0215792,-0.0220023,0.014977,20.85000038,0.720833361,394.5,66.75,21.25,44.67611694,166.5,66.75,146.25,71.75,16.86874962,43.03293991,820.0011597,31.27499962,-7.925000191,39.20000076,20.22916603,14.05000019,2064.5,18743.8125,3.56249996033333,0.701874996166667,1,1,2,1,Good,1,0,0,0,0,0
13S028802.SW,1,0,0.0211135,-0.0452892,0.00116527,0.0115719,-0.0250874,0.000926289,-0.00893065,-0.0274681,-0.026694,0.0160804,22.52499962,0.962499976,213.75,31.75,6,38.92002487,80.75,28,63.75,46.75,16.62708282,41.56770706,873.814209,32.92500305,-7.074999809,40,21.77916718,15.47916603,1735.25,18631.375,2.96666663883333,0.602708327166667,2,1,1,1,Good,1,0,0,1,0,0
13S028809.SW,0,0,0.020832,-0.0440816,0.000875492,0.0127721,-0.0242972,0.00191842,-0.0110045,-0.0273843,-0.0250392,0.0145396,22.52499962,0.962499976,213.75,31.75,6,38.92002487,80.75,28,63.75,46.75,16.62708282,41.56770706,873.814209,32.92500305,-7.074999809,40,21.77916718,15.47916603,1735.25,18631.375,2.96666663883333,0.602708327166667,2,1,1,1,Good,1,0,0,0,0,0
13S029702.SW,0,1,0.0136308,-0.00932487,-0.0045533,0.0156013,0.00692935,-0.010374,0.0255618,0.0127228,0.0289206,0.0232089,21.17916679,7.574999809,946.5,250.25,15,96.44752502,575.5,50,547.75,148.75,18.67083359,55.44402313,558.0493164,30.67499924,-3,33.67499924,20.48333359,13.94999981,1834.5,18524.75,2.77708333733333,0.8570833305,1,1,2,1,Good,1,0,1,0,0,1
13S029704.SW,0,1,0.013625,-0.0121873,-0.00364161,0.0169961,0.00835792,-0.0130851,0.0287524,0.0128976,0.0339048,0.0216566,21.17916679,7.574999809,946.5,250.25,15,96.44752502,575.5,50,547.75,148.75,18.67083359,55.44402313,558.0493164,30.67499924,-3,33.67499924,20.48333359,13.94999981,1834.5,18524.75,2.77708333733333,0.8570833305,1,1,2,1,Good,1,0,1,1,0,1
13S029802.SW,0,0,0.0074235,-0.0132512,-0.00875665,0.0204068,0.011777,-0.0119847,0.0215712,0.00665583,0.00194763,-0.000854884,21.73749924,11.28333378,1009,242,10.5,91.3627243,603,49.5,556.75,163,16.83958435,58.47190857,434.3205872,31.17499924,2.375,28.79999924,21.1875,15.94999981,2136.75,18332.9791666667,2.76666667075,0.828958317666667,1,1,2,1,Good,1,0,0,1,0,0
13S030201.SW,0,0,0.00632411,-0.0167324,-0.0102325,0.0195439,0.010609,-0.0100604,0.0149142,0.00322514,-0.0033309,-0.00061216,30.33749962,18.50833321,710.25,194,5,112.5228195,495,24,419.75,86.75,17.81458282,55.88887405,489.9565125,40.625,8.75,31.875,29.36666679,24.28749847,233.25,18345.125,1.89166666075,1.542291661,1,1,2,1,Good,1,0,0,0,0,0
13S030606.SW,0,0,-0.0105072,0.000665714,-0.0133534,-1.19386e-05,-0.00387961,-0.00767175,-0.00866668,-0.00215341,0.00729056,0.0167779,29.73333359,17.35416794,414.25,122.75,1,113.5802383,293.5,9,220,56,16.89583397,56.31944275,514.8067627,37.90000153,7.900000095,30.00000191,29.56666565,22.59583282,61.25,18114.7083333333,2.49791665875,1.6914583245,1,1,1,1,Good,1,0,0,0,0,0
13S030608.SW,0,0,-0.0117827,0.00121383,-0.0108367,-0.000961021,-0.0071109,-0.00449236,-0.00541543,-0.0025105,0.00671993,0.0150109,29.73333359,17.35416794,414.25,122.75,1,113.5802383,293.5,9,220,56,16.89583397,56.31944275,514.8067627,37.90000153,7.900000095,30.00000191,29.56666565,22.59583282,61.25,18114.7083333333,2.49791665875,1.6914583245,1,1,1,1,Good,1,0,0,0,1,0
13S031605.SW,0,0,0.00974266,-0.0149667,-0.00785826,0.0216587,0.011559,-0.0112689,0.0232861,0.00695233,0.00416605,0.00100531,24.66666603,8.208333969,298.75,80,4,104.5528717,199.75,15,172.75,35,18.13750076,50.34693527,669.5507202,34.27500153,-1.75,36.02500153,23.69999886,16.45000076,1419,19234.2291666667,2.75208332141667,0.848750000166667,1,1,1,1,Good,1,0,0,0,0,0
13S031904.SW,0,1,0.00898096,-0.0139148,-0.00495088,0.00679311,0.010527,-0.00964389,0.0187051,0.00601971,0.0150367,0.00588219,22.72083282,9.4375,959.5,271.25,14.25,104.3962936,611.75,50.25,586.75,121,18.59791756,55.14620972,545.3907471,32.59999847,-1.125,33.72499847,21.95416641,15.8125,1594.25,18589.4166666667,2.60416670641667,0.942708343333333,1,1,2,1,Good,1,0,1,0,0,1
13S032401.SW,0,0,0.0183506,-0.0103424,-0.00290892,0.019266,0.00967568,-0.011808,0.036655,0.0117962,0.048676,0.0321982,22.28333282,10.39166641,808.25,197.25,9.75,93.27274323,491.5,42,455,119,17.74374962,56.59955215,489.2949219,32.25,0.900000036,31.35000038,21.60000038,16.28750038,1943.25,18259.625,2.71250003583333,0.876250003666667,1,1,1,1,Good,1,2,0,0,0,0
13S033406.SW,0,0,-0.0115887,0.00185783,-0.015341,0.00102355,-0.00126616,-0.0109914,-0.0210617,0.00490983,0.00696384,0.0251939,29.46250153,12.39999962,296.75,71,3,83.20488739,162.5,13,137.5,68,18.72083282,52.00231552,702.1248779,39.09999847,3.099999905,36,29.19583321,23.52916718,560.5,19268.8125,2.33541663508333,1.22416668141667,1,1,1,1,Good,2,1,0,0,0,0
13S034108.SW,0,0,0.0206549,0.00614557,0.000250666,0.00231547,0.00270695,-0.00468734,0.0140339,0.00163954,0.0134796,0.0129704,21.56666565,9.504166603,720.25,178.75,11,95.39608765,446.25,39.25,411,96.5,19.13958359,57.82355499,494.8807983,32.07499695,-1.024999976,33.09999847,20.82916641,15.76666641,2108.25,18029.2916666667,2.87291661891667,0.824583319333333,1,1,1,1,Good,1,0,0,0,0,0
13S034507.SW,1,0,0.0133544,-0.0121972,-0.00670873,0.0204445,0.0114456,-0.0139784,0.0297465,0.00642505,0.0274333,0.016714,22.84583282,12.82499981,895.5,217.75,9.75,92.31340027,538.75,45.75,501.5,138.75,17.60000038,60.0188179,417.9674377,32.82500076,3.5,29.32500076,22.27916718,17.37083435,2024.75,18235.9166666667,2.743749996,0.861875002666667,1,1,1,1,Good,1,0,0,0,0,0
13S034603.SW,0,0,0.00729428,-0.015882,-0.0101068,0.021161,0.010734,-0.0108391,0.020459,0.00630974,0.00128516,-0.00664973,22.72083282,9.4375,959.5,271.25,14.25,104.3962936,611.75,50.25,586.75,121,18.59791756,55.14620972,545.3907471,32.59999847,-1.125,33.72499847,21.95416641,15.8125,1594.25,18589.4166666667,2.60416670641667,0.942708343333333,1,1,2,1,Good,1,2,0,0,0,0
13S035510.SW,0,0,-0.00844701,-0.00886281,-0.010677,-0.0167112,-0.000543316,-0.00990078,-0.0157719,-0.000437611,0.0134435,0.0117027,31.00833321,17.29999924,301,76.75,1,105.2433548,205.5,6,205.5,54,14.94791698,51.90248871,572.0422974,37.70000076,8.899999619,28.80000114,31.00833321,25.88333321,9,18202.2083333333,2.574999988,1.72500000391667,1,1,1,1,Good,1,0,0,0,1,0
13S036307.SW,1,1,0.0193054,-0.00253411,-0.00104162,0.00902046,0.00560542,-0.0104127,0.0304963,0.00467385,0.0282826,0.0386461,19.15833282,7.099999905,699.25,167.25,11,89.47032928,418.25,40.75,380.25,106.75,18.42708206,57.4500885,494.1845093,29.20000076,-2.875,32.07500076,18.52499962,12.82083321,2261.5,18147.1875,3.05624997616667,0.759374998583333,1,1,2,1,Good,1,0,1,0,1,1
13S038401.SW,0,1,0.0122923,-0.0110713,-0.00645877,0.0183525,0.0112505,-0.00815275,0.0264342,0.0112612,0.024335,0.0165704,21.73749924,11.28333378,1009,242,10.5,91.3627243,603,49.5,556.75,163,16.83958435,58.47190857,434.3205872,31.17499924,2.375,28.79999924,21.1875,15.94999981,2136.75,18332.9791666667,2.76666667075,0.828958317666667,1,1,2,1,Good,1,0,1,0,2,2
13S039102.SW,0,1,0.0163167,-0.00880871,-0.00481554,0.0177577,0.010625,-0.0119164,0.0360762,0.0136625,0.0433473,0.0275554,17.49166679,5.229166508,723.5,168,13,86.1963501,423.5,45.75,383.75,116.5,18.38541794,57.54453659,501.9627075,27.17499924,-4.775000095,31.95000076,16.92499924,10.82499981,2424.5,18166.9166666667,3.2416666945,0.70187499625,1,1,2,1,Good,1,1,1,0,0,1
13S039904.SW,0,1,0.00964426,-0.0130917,-0.00801002,0.0160816,0.011525,-0.0118507,0.021952,0.00781223,0.0142308,0.00636409,21.17916679,7.574999809,946.5,250.25,15,96.44752502,575.5,50,547.75,148.75,18.67083359,55.44402313,558.0493164,30.67499924,-3,33.67499924,20.48333359,13.94999981,1834.5,18524.75,2.77708333733333,0.8570833305,1,1,2,1,Good,1,0,1,0,1,1
13S040001.SW,0,0,0.0170807,-0.00846641,-0.00266403,0.0178158,0.00968709,-0.0126055,0.0346358,0.012992,0.043069,0.0318564,20.16250038,8.545833588,705.25,174.25,11,94.06004333,434,39.25,397,98.75,18.41041565,58.2148056,476.3072815,30.125,-1.5,31.625,19.52083206,14.14166641,2253.5,18073.2708333333,3.02291665466667,0.773333330916667,1,1,2,1,Good,1,2,0,0,0,0
13S040501.SW,1,0,0.0206832,-0.0441611,-0.00144592,0.0107052,-0.0256275,0.000882701,-0.0102961,-0.0251986,-0.0272783,0.0149519,32.6875,12.94999981,105.5,16.75,1,56.0099411,41,5,23.75,41,15.52499962,42.01634216,811.0795898,41.59999847,4.650000095,36.95000076,12.94999981,26.14166641,87.25,19660.7083333333,3.33541665475,0.920416668083333,2,1,1,1,Good,1,0,0,0,0,0
13S040904.SW,0,1,0.016364,-0.0554057,0.00901033,-0.0366646,-0.00921367,0.0275053,-0.0370378,0.0315337,0.0638241,-0.0602984,32.10416412,13.05416679,208.75,30.25,2,48.37712097,71.25,12,53.25,65,15.83125019,44.15955353,787.3967896,40.82500076,4.974999905,35.84999847,31.75416565,25.66666603,368.5,19678.7291666667,2.73333332941667,0.913125003416667,2,1,1,1,Good,1,0,1,0,0,1
13S041001.SW,0,0,0.0195919,-0.0414922,0.000312388,0.0106612,-0.0221483,0.00368902,-0.0110219,-0.0237346,-0.0290266,0.0178473,22.52499962,0.962499976,213.75,31.75,6,38.92002487,80.75,28,63.75,46.75,16.62708282,41.56770706,873.814209,32.92500305,-7.074999809,40,21.77916718,15.47916603,1735.25,18631.375,2.96666663883333,0.602708327166667,2,1,1,1,Good,1,0,0,0,0,0
13S041002.SW,0,0,0.0216444,-0.0445869,-1.11907e-05,0.0123411,-0.0278306,0.00219982,-0.0110655,-0.0236319,-0.0265679,0.0124181,22.52499962,0.962499976,213.75,31.75,6,38.92002487,80.75,28,63.75,46.75,16.62708282,41.56770706,873.814209,32.92500305,-7.074999809,40,21.77916718,15.47916603,1735.25,18631.375,2.96666663883333,0.602708327166667,2,1,1,1,Good,1,0,0,0,0,0
13S041410.SW,0,0,0.0130707,-0.0520628,0.00939681,-0.0383416,-0.0135483,0.0255233,-0.0387825,0.0291126,0.0705333,-0.0666036,32.6875,12.94999981,105.5,16.75,1,56.0099411,41,5,23.75,41,15.52499962,42.01634216,811.0795898,41.59999847,4.650000095,36.95000076,12.94999981,26.14166641,87.25,19660.7083333333,3.33541665475,0.920416668083333,2,1,1,1,Good,1,2,0,0,0,0
13S041703.SW,0,0,0.0153613,-0.0489974,0.00571373,-0.0216444,-0.0170528,0.0198194,-0.0279534,0.00686654,0.0361195,-0.0388583,32.6875,12.94999981,105.5,16.75,1,56.0099411,41,5,23.75,41,15.52499962,42.01634216,811.0795898,41.59999847,4.650000095,36.95000076,12.94999981,26.14166641,87.25,19660.7083333333,3.33541665475,0.920416668083333,2,1,1,1,Good,1,0,0,0,0,0
13S041705.SW,0,0,0.0165309,-0.0518151,0.00689678,-0.0236223,-0.0164901,0.0211052,-0.0302744,0.00642767,0.0364858,-0.041346,32.6875,12.94999981,105.5,16.75,1,56.0099411,41,5,23.75,41,15.52499962,42.01634216,811.0795898,41.59999847,4.650000095,36.95000076,12.94999981,26.14166641,87.25,19660.7083333333,3.33541665475,0.920416668083333,2,1,1,1,Good,1,1,0,0,0,0
13S041804.SW,0,0,0.0177821,-0.0518838,0.00603026,-0.0179335,-0.0225841,0.0180211,-0.0309696,0.00656533,0.0324027,-0.0363537,32.6875,12.94999981,105.5,16.75,1,56.0099411,41,5,23.75,41,15.52499962,42.01634216,811.0795898,41.59999847,4.650000095,36.95000076,12.94999981,26.14166641,87.25,19660.7083333333,3.33541665475,0.920416668083333,2,1,1,1,Good,1,0,0,2,0,0
13S042107.SW,0,1,0.0172581,-0.0510285,0.00643161,-0.0189113,-0.0204757,0.0212255,-0.031957,0.00344552,0.0430837,-0.0424687,32.6875,12.94999981,105.5,16.75,1,56.0099411,41,5,23.75,41,15.52499962,42.01634216,811.0795898,41.59999847,4.650000095,36.95000076,12.94999981,26.14166641,87.25,19660.7083333333,3.33541665475,0.920416668083333,2,1,1,1,Good,1,0,1,0,0,0
13S042302.SW,0,0,-0.0094639,-0.000706179,-0.0112943,-0.0035176,-0.000629498,-0.00817861,-0.0203808,0.00389193,0.0102607,0.0281544,24.61666679,3.329166651,260.5,47.5,11.25,51.05908585,116,36.25,101.5,36.25,15.73750019,40.77072525,864.012207,33.90000153,-4.699999809,38.60000229,23.59166718,3.329166651,1608.25,19051.6666666667,3.529166619,0.764166668083333,1,1,1,1,Good,1,0,0,2,0,0
13S042303.SW,0,0,-0.00941488,-0.000545198,-0.0124711,-0.00345505,-0.000632127,-0.00964627,-0.0210068,0.00526129,0.0110711,0.025628,24.61666679,3.329166651,260.5,47.5,11.25,51.05908585,116,36.25,101.5,36.25,15.73750019,40.77072525,864.012207,33.90000153,-4.699999809,38.60000229,23.59166718,3.329166651,1608.25,19051.6666666667,3.529166619,0.764166668083333,1,1,1,1,Good,1,0,0,1,0,0
13S042806.SW,0,0,0.0131885,-0.030135,-0.00524292,0.0195133,-0.0050876,-0.00882124,0.00784609,-0.00496454,-0.0112509,0.00672096,30.66250038,11.63333321,203,31,3,48.68283081,75.25,13,59,61,17.12916756,45.86122894,782.3231812,39.84999847,2.5,37.34999847,30.24166679,24.07500076,360.25,19301.3333333333,2.71041663491667,0.932291661666667,2,1,1,1,Good,1,0,0,0,0,0
13S043111.SW,1,1,0.0162928,-0.0342939,-0.00291962,0.0180515,-0.00678999,-0.00350069,0.00496881,-0.00839226,-0.0136291,0.00474614,30.27083206,12.23750019,313.5,57,5,61.06216049,144.75,20,117.75,76.75,15.35000038,45.14706039,745.2995605,38.29999924,4.300000191,34,29.67499924,24.375,757.5,19324.5208333333,2.89166665083333,0.849166671333333,2,1,1,1,Good,1,0,1,0,0,1
13S043207.SW,1,0,0.019506,-0.0413462,0.00118739,0.0100474,-0.0221409,-0.00105719,-0.0108933,-0.0285529,-0.0201657,0.0116942,23.5625,2.3125,264.25,48.25,11.25,50.79954529,118.75,38.75,103.75,38.75,17.21458435,42.82247162,862.8405151,33.75,-6.449999809,40.20000076,22.71250153,3.699999809,1594.25,19138.2916666667,3.43125003591667,0.779166673666667,1,1,1,1,Good,1,1,0,0,0,0
13S043501.SW,0,1,0.0201385,-0.0417559,0.00141296,0.0123522,-0.0222881,0.0024815,-0.00886292,-0.0224206,-0.0262945,0.0157998,31.60000038,12.7541666,261.5,33.25,2,46.82492447,87.5,16,60,85.25,17.15833282,46.37398148,780.6939697,41.375,4.375,37,14.09583378,24.97083282,387.75,19570.875,2.71666665883333,0.904791678083333,2,1,1,1,Good,1,0,0,0,0,0
13S043606.SW,0,0,0.0175744,-0.0411553,0.00220195,0.000419568,-0.0205362,0.00612406,-0.0133872,-0.0125905,-0.00527036,0.00329137,22.62083244,0.537500024,225.5,33.5,8.25,39.9145546,86.5,32.25,69.25,48.25,17.23749924,42.01699066,896.8266602,33.17499924,-7.850000381,41.02500153,19.92499924,15.39999962,1745,18452.4166666667,2.80208331333333,0.65499999875,1,1,3,1,Good,1,1,0,0,0,0
13S043905.SW,0,0,0.00241796,-0.0121801,-0.0101847,0.0144468,0.00805658,-0.011813,0.0123006,0.00265606,0.00112603,0.00102747,29.92916679,18.29583359,582.5,162.75,4,116.2563171,420.25,16.75,338.5,69.75,16.32291603,55.09846115,482.4788818,38.92499924,9.300000191,29.625,29.29583359,23.60833359,186.75,18299.8125,1.93333333733333,1.59020833175,1,1,1,1,Good,1,0,0,0,1,0
13S044008.SW,0,0,0.0188005,-0.0414415,0.000565489,0.0089944,-0.0227979,0.00208882,-0.0116497,-0.0216991,-0.0201943,0.0126204,18.61666679,-2.495833397,330.75,55.5,14,46.04351044,141,46.5,132.5,46.5,18.03333282,42.75812149,853.8711548,29.39999962,-12.77499962,42.17499924,18.03750038,-2.495833397,2117,18188.7083333333,3.86249997225,0.646874989083333,1,1,1,1,Good,1,0,0,0,0,0
13S044507.SW,0,0,0.0207396,-0.0441952,0.00087104,0.0102913,-0.0239573,0.00273358,-0.00991148,-0.0256393,-0.026452,0.0117132,22.46666718,0.804166675,215.25,31.5,6,38.83259964,80.5,27,63.5,48.5,16.76666641,41.73392487,877.8106079,33.02500153,-7.149999619,40.17499924,21.70416641,15.38750076,1770.5,18617.625,2.98124998808333,0.59583333125,2,1,1,1,Good,1,1,0,0,0,0
